year,trade_flow,partner,trade_value_usd
2017,Import,Georgia,125611.487
2017,Import,Germany,196945703.369
2017,Import,Ghana,3914242.586
2017,Import,Gibraltar,98379.038
2017,Import,Greece,6189315.19
2017,Import,Greenland,97424.753
2017,Import,Grenada,97424.753
2017,Import,Guam,97424.753
2017,Import,Guatemala,10675626.897
2017,Import,Guinea,119062.315
2017,Import,Guinea-Bissau,1549483.71
2017,Import,Guyana,97424.753
2017,Import,Haiti,409035.939
2017,Import,Honduras,102169.268
2017,Import,Hungary,23973522.044
2017,Import,Iceland,628484.493
2017,Import,India,187677484.147
2017,Import,Indonesia,20243530.926
2017,Import,Iran,4700019.015
2017,Import,Iraq,101734.203
2017,Import,Ireland,33857233.62
2017,Import,Israel,3666625.314
2017,Import,Italy,135086228.138
2017,Import,Jamaica,13329152.686
2017,Import,Japan,122988308.039
2017,Import,Jordan,1028255.447
2017,Import,Kenya,121065.138
2017,Import,Kiribati,8618.9
2017,Import,Kuwait,827041.967
2017,Import,Kyrgyzstan,27162.798
2017,Import,Lao People's Dem. Rep.,6694.565
2017,Import,Latvia,8612769.525
2017,Import,Lebanon,6318936.865
2017,Import,Lesotho,19653.009
2017,Import,Liberia,4991494.399
2017,Import,Libya,102433.689
2017,Import,Lithuania,3733423.06
2017,Import,Luxembourg,6376932.967
2017,Import,Madagascar,115707.191
2017,Import,Malawi,7082.972
2017,Import,Malaysia,67128007.406
2017,Import,Maldives,9480.79
2017,Import,Mali,100430.591
2017,Import,Malta,1990845.496
2017,Import,Marshall Isds,8618.9
2017,Import,Mauritania,46675908.747
2017,Import,Mauritius,3674533.417
2017,Import,Mexico,7703908.405
2017,Import,Mongolia,97862.761
2017,Import,Morocco,74256656.141
2017,Import,Mozambique,861.89
2017,Import,Myanmar,7958852.497
2017,Import,Namibia,6623113.463
2017,Import,Nepal,133.703
2017,Import,Netherlands,120179171.211
2017,Import,New Caledonia,313945.96
2017,Import,New Zealand,15517474.186
2017,Import,Nicaragua,20244.881
2017,Import,Niger,1481.68
2017,Import,Nigeria,254582935.557
2017,Import,Niue,18543.898
2017,Import,Norfolk Isds,18888.654
2017,Import,North Macedonia,110122.56
2017,Import,Norway,10971780.98
2017,Import,"Oceania, nes",1322.572
2017,Import,Oman,1438817.103
2017,Import,"Other Asia, nes",20322837.865
2017,Import,Pakistan,8195177.738
2017,Import,Panama,3439929.181
2017,Import,Papua New Guinea,1835.693
2017,Import,Paraguay,86681.801
2017,Import,Peru,3539874.564
2017,Import,Philippines,4689712.219
2017,Import,Pitcairn,18543.898
2017,Import,Poland,51611289.944
2017,Import,Portugal,58956697.438
2017,Import,Qatar,3056219.145
2017,Import,Rep. of Korea,27021027.172
2017,Import,Rep. of Moldova,106179.225
2017,Import,Romania,6610687.54
2017,Import,Russian Federation,132986421.424
2017,Import,Rwanda,9803.483
2017,Import,Saint Barthélemy,11422795.061
2017,Import,Saint Helena,424.422
2017,Import,Saint Lucia,8618.9
2017,Import,Sao Tome and Principe,1636.198
2017,Import,Saudi Arabia,11504042.318
2017,Import,Senegal,30359235.509
2017,Import,Serbia,1594905.884
2017,Import,Seychelles,34533.71
2017,Import,Sierra Leone,1548128.621
2017,Import,Singapore,24720693.241
2017,Import,Slovakia,2829793.959
2017,Import,Slovenia,1615728.853
2017,Import,Solomon Isds,474.131
2017,Import,Somalia,17221.16
2017,Import,South Africa,68174832.075
2017,Import,Spain,215499149.46
2017,Import,Sri Lanka,227035.802
2017,Import,Sudan,1240805.969
2017,Import,Suriname,2094.589
2017,Import,Sweden,17973286.33
2017,Import,Switzerland,27273980.125
2017,Import,Syria,43641.211
2017,Import,Thailand,297629362.806
2017,Import,Togo,264689552.246
2017,Import,Tokelau,16108.722
2017,Import,Trinidad and Tobago,12279.099
2017,Import,Tunisia,19260318.121
2017,Import,Turkmenistan,606229.731
2017,Import,Türkiye,84223914.183
2017,Import,Uganda,90961.873
2017,Import,United Arab Emirates,60717812.498
2017,Import,United Kingdom,60460748.091
2017,Import,United Rep. of Tanzania,228924.041
2017,Import,United States,180611231.762
2017,Import,United States Minor Outlying Islands,42147.955
2017,Import,Uruguay,5423804.093
2017,Import,Venezuela,76.062
2017,Import,Vietnam,22788288.846
2017,Import,Western Sahara,88805.853
2017,Import,Yemen,4800.514
2017,Import,Zambia,248782.744
2017,Import,Zimbabwe,49640.884
2018,Export,Albania,63893.931
2018,Export,Algeria,2197937.484
2018,Export,Angola,588520.516
2018,Export,Argentina,177160.276
2018,Export,Australia,516205.13
2018,Export,Azerbaijan,104680.249
2018,Export,Bahrain,21277.033
2018,Export,Bangladesh,126357053.032
2018,Export,Belgium,135516084.826
2018,Export,Benin,1410180.463
2018,Export,Brazil,3370689.226
2018,Export,Brunei Darussalam,7908.824
2018,Export,Bulgaria,1119702.501
2018,Export,Burkina Faso,5327334.845
2018,Export,Burundi,1998.487
2018,Export,Cabo Verde,50530.061
2018,Export,Canada,2705271.833
2018,Export,Central African Rep.,55699857.621
2018,Export,Chad,99927829.736
2018,Export,Chile,17027.076
2018,Export,China,944105048.059
2018,Export,"China, Hong Kong SAR",273227.599
2018,Export,Colombia,86633.374
2018,Export,Comoros,248867.514
2018,Export,Congo,31670943.579
2018,Export,Croatia,215917.378
2018,Export,Cyprus,172484.261
2018,Export,Czechia,570987.078
2018,Export,Côte d'Ivoire,7321638.103
2018,Export,Dem. People's Rep. of Korea,59647.295
2018,Export,Dem. Rep. of the Congo,12812822.226
2018,Export,Denmark,230480.819
2018,Export,Dominican Rep.,800113.342
2018,Export,Egypt,981458.266
2018,Export,Equatorial Guinea,13474655.669
2018,Export,Eswatini,21267.766
2018,Export,Ethiopia,18067.64
2018,Export,Finland,1475316.421
2018,Export,France,265307239.764
2018,Export,Gabon,46240895.582
2018,Export,Gambia,27474.547
2018,Export,Georgia,44470.065
2018,Export,Germany,76224607.114
2018,Export,Ghana,2367352.338
2018,Export,Greece,1979530.437
2018,Export,Guatemala,24265.114
2018,Export,Guinea,875472.051
2018,Export,Heard Island and McDonald Islands,115896.604
2018,Export,Hungary,5072242.708
2018,Export,India,209866196.891
2018,Export,Indonesia,42848401.745
2018,Export,Iran,253083.329
2018,Export,Iraq,89761.662
2018,Export,Ireland,7872247.843
2018,Export,Israel,135883.978
2018,Export,Italy,521520098.365
2018,Export,Japan,1195324.884
2018,Export,Jordan,384631.623
2018,Export,Kazakhstan,1456.395
2018,Export,Kenya,62427.443
2018,Export,Kuwait,108260.777
2018,Export,Lebanon,2737894.137
2018,Export,Liberia,1232.055
2018,Export,Libya,90.063
2018,Export,Luxembourg,863646.144
2018,Export,Madagascar,5.404
2018,Export,Malaysia,115899312.605
2018,Export,Mali,601170.732
2018,Export,Malta,26156194.525
2018,Export,Mauritania,99681.584
2018,Export,Mauritius,1389913.605
2018,Export,Mexico,931790.056
2018,Export,Montenegro,392071.308
2018,Export,Morocco,2068006.452
2018,Export,Mozambique,8000.85
2018,Export,Myanmar,131032.083
2018,Export,Netherlands,369533314.433
2018,Export,New Zealand,1236021.581
2018,Export,Nicaragua,844133.207
2018,Export,Niger,163808.752
2018,Export,Nigeria,32822796.509
2018,Export,Norway,531064.544
2018,Export,Oman,49775.86
2018,Export,"Other Asia, nes",16174841.395
2018,Export,Pakistan,2449564.052
2018,Export,Panama,49430.122
2018,Export,Philippines,65310.738
2018,Export,Poland,1581211.454
2018,Export,Portugal,8278888.931
2018,Export,Qatar,454168.854
2018,Export,Rep. of Korea,552819.245
2018,Export,Romania,1159493.573
2018,Export,Russian Federation,573508.079
2018,Export,Rwanda,136508.781
2018,Export,San Marino,43855.52
2018,Export,Sao Tome and Principe,83762.909
2018,Export,Saudi Arabia,2531868.172
2018,Export,Senegal,30881734.561
2018,Export,Sierra Leone,4277.969
2018,Export,Singapore,2831766.855
2018,Export,Slovenia,303810.616
2018,Export,South Africa,3243906.482
2018,Export,Spain,224172119.858
2018,Export,Sri Lanka,8511765.484
2018,Export,Sudan,1260.875
2018,Export,Suriname,17557.978
2018,Export,Sweden,217613.368
2018,Export,Switzerland,27639.191
2018,Export,Syria,11330.696
2018,Export,Thailand,1285401.924
2018,Export,Togo,12554533.427
2018,Export,Tunisia,926157.312
2018,Export,Turks and Caicos Isds,261856.083
2018,Export,Türkiye,32932281.329
2018,Export,Uganda,64484.804
2018,Export,United Arab Emirates,13495988.314
2018,Export,United Kingdom,26326723.553
2018,Export,United Rep. of Tanzania,102429.266
2018,Export,United States,107073504.68
2018,Export,Vietnam,116493862.583
2018,Export,Yemen,83219.694
2018,Export,Zimbabwe,32702.884
2018,Import,Afghanistan,29913.51
2018,Import,Albania,94930.077
2018,Import,Algeria,5512258.103
2018,Import,American Samoa,826.356
2018,Import,Andorra,261.208
2018,Import,Angola,41463451.613
2018,Import,Anguilla,394.517
2018,Import,Antarctica,86573.479
2018,Import,Antigua and Barbuda,1369.37
2018,Import,"Areas, nes",4972.401
2018,Import,Argentina,51021391.114
2018,Import,Armenia,2046.868
2018,Import,Aruba,27.019
2018,Import,Australia,3048641.696
2018,Import,Austria,12510257.115
2018,Import,Azerbaijan,2487.53
2018,Import,Bahrain,12.621
2018,Import,Bangladesh,2966595.238
2018,Import,Barbados,1232.803
2018,Import,Belarus,10485803.787
2018,Import,Belgium,191670190.404
2018,Import,Belize,23416.25
2018,Import,Benin,3315749.016
2018,Import,Bermuda,25139.23
2018,Import,Bolivia (Plurinational State of),1983.628
2018,Import,Bosnia Herzegovina,547941.311
2018,Import,Botswana,14839.427
2018,Import,Br. Virgin Isds,24667.994
2018,Import,Brazil,102423633.62
2018,Import,Brunei Darussalam,16742.32
2018,Import,Bulgaria,8154613.393
2018,Import,Burkina Faso,283928.409
2018,Import,Cambodia,207167.773
2018,Import,Canada,51007600.872
2018,Import,Central African Rep.,83597.009
2018,Import,Chad,6351111.931
2018,Import,Chile,2166388.735
2018,Import,China,1132492010.661
2018,Import,"China, Hong Kong SAR",15987180.976
2018,Import,"China, Macao SAR",2401.924
2018,Import,Cocos Isds,14800.142
2018,Import,Colombia,1954000.71
2018,Import,Comoros,61242.5
2018,Import,Congo,30717374.914
2018,Import,Cook Isds,25217.5
2018,Import,Costa Rica,212332.139
2018,Import,Croatia,861934.546
2018,Import,Cuba,324892.866
2018,Import,Cyprus,219478.978
2018,Import,Czechia,5754472.45
2018,Import,Côte d'Ivoire,84513558.671
2018,Import,Dem. People's Rep. of Korea,252633.82
2018,Import,Dem. Rep. of the Congo,19841.192
2018,Import,Denmark,6687585.339
2018,Import,Dominican Rep.,11473.456
2018,Import,Ecuador,55656.247
2018,Import,Egypt,63810770.107
2018,Import,El Salvador,5198.123
2018,Import,Equatorial Guinea,28220817.865
2018,Import,Eritrea,5.404
2018,Import,Estonia,1218767.46
2018,Import,Eswatini,425162.293
2018,Import,Ethiopia,30842.312
2018,Import,Faroe Isds,5994566.845
2018,Import,Finland,11852550.634
2018,Import,France,506894430.485
2018,Import,French Polynesia,2015698.566
2018,Import,Gabon,9561647.791
2018,Import,Gambia,21781.164
2018,Import,Georgia,86587.883
2018,Import,Germany,183658996.478
2018,Import,Ghana,3442084.681
2018,Import,Greece,6063357.737
2018,Import,Guatemala,1436228.685
2018,Import,Guinea,359.614
2018,Import,Guyana,200.128
2018,Import,Honduras,9345.202
2018,Import,Hungary,13393161.713
2018,Import,Iceland,1180348.851
2018,Import,India,207460406.757
2018,Import,Indonesia,17542862.667
2018,Import,Iran,6924512.778
2018,Import,Iraq,42855.34
2018,Import,Ireland,39969797.275
2018,Import,Israel,2938619.531
2018,Import,Italy,157385561.416
2018,Import,Jamaica,27316497.54
2018,Import,Japan,116963829.396
2018,Import,Jordan,1586573.435
2018,Import,Kenya,359383.368
2018,Import,Kuwait,1451265.192
2018,Import,Kyrgyzstan,11748.79
2018,Import,Latvia,7425228.914
2018,Import,Lebanon,9265131.648
2018,Import,Liberia,7108023.562
2018,Import,Libya,1690643.498
2018,Import,Lithuania,4127051.5
2018,Import,Luxembourg,1257199.321
2018,Import,Madagascar,19386.023
2018,Import,Malawi,702.823
2018,Import,Malaysia,64940649.908
2018,Import,Mali,1710.31
2018,Import,Malta,1921978.437
2018,Import,Mauritania,79851004.218
2018,Import,Mauritius,774168.793
2018,Import,Mexico,17543151.022
2018,Import,Montserrat,1395.398
2018,Import,Morocco,80858820.2
2018,Import,Mozambique,649293.262
2018,Import,Myanmar,18350067.039
2018,Import,N. Mariana Isds,461.633
2018,Import,Namibia,20032202.225
2018,Import,Naoero,4803.737
2018,Import,Netherlands,296294585.462
2018,Import,New Zealand,21507597.903
2018,Import,Nicaragua,1245.116
2018,Import,Niger,3985.554
2018,Import,Nigeria,342202129.92
2018,Import,North Macedonia,273234.676
2018,Import,Norway,23253114.534
2018,Import,Oman,2221183.581
2018,Import,"Other Asia, nes",19021296.99
2018,Import,Pakistan,16049051.705
2018,Import,Panama,1753.942
2018,Import,Papua New Guinea,2083.992
2018,Import,Paraguay,571006.523
2018,Import,Peru,216741.718
2018,Import,Philippines,801245.369
2018,Import,Pitcairn,8670.992
2018,Import,Poland,21667727.564
2018,Import,Portugal,56793383.311
2018,Import,Qatar,3168456.48
2018,Import,Rep. of Korea,101163282.823
2018,Import,Rep. of Moldova,31946.795
2018,Import,Romania,6876778.259
2018,Import,Russian Federation,173932535.265
2018,Import,Rwanda,89441.207
2018,Import,San Marino,78239.446
2018,Import,Sao Tome and Principe,244.3
2018,Import,Saudi Arabia,24976516.921
2018,Import,Senegal,23859345.464
2018,Import,Serbia,3730125.216
2018,Import,Seychelles,961931.587
2018,Import,Sierra Leone,1860376.235
2018,Import,Singapore,15101867.615
2018,Import,Slovakia,2310152.751
2018,Import,Slovenia,2107462.115
2018,Import,Solomon Isds,948.884
2018,Import,Somalia,3019.826
2018,Import,South Africa,96781895.393
2018,Import,Spain,156023597.094
2018,Import,Sri Lanka,326789.895
2018,Import,Sudan,660007.213
2018,Import,Suriname,42163.696
2018,Import,Sweden,21488954.363
2018,Import,Switzerland,23786778.716
2018,Import,Syria,7299.198
2018,Import,Thailand,258806201.768
2018,Import,Timor-Leste,33412.314
2018,Import,Togo,208488274.19
2018,Import,Tokelau,17878.892
2018,Import,Trinidad and Tobago,8418142.583
2018,Import,Tunisia,28988335.965
2018,Import,Turkmenistan,634783.787
2018,Import,Turks and Caicos Isds,1092162.54
2018,Import,Türkiye,131577340.302
2018,Import,Uganda,286.001
2018,Import,Ukraine,59129564.078
2018,Import,United Arab Emirates,75295079.391
2018,Import,United Kingdom,131813371.552
2018,Import,United Rep. of Tanzania,312417.34
2018,Import,United States,238998406.069
2018,Import,United States Minor Outlying Islands,1359.583
2018,Import,Uruguay,7239982.672
2018,Import,Uzbekistan,9925.194
2018,Import,Vanuatu,24667.994
2018,Import,Venezuela,677.681
2018,Import,Vietnam,13146455.675
2018,Import,Yemen,31580.381
2018,Import,Zambia,382180.203
2018,Import,Zimbabwe,33877.723
2019,Export,Albania,360942.22
2019,Export,Algeria,1009260.06
2019,Export,Angola,521036.53
2019,Export,"Areas, nes",17406.21
2019,Export,Argentina,17698269.89
2019,Export,Australia,58841.56
2019,Export,Austria,98014.95
2019,Export,Azerbaijan,77015.57
2019,Export,Bahrain,37367.41
2019,Export,Bangladesh,123587418.99
2019,Export,Belgium,109617352.41
2019,Export,Benin,1209070.32
2019,Export,Bolivia (Plurinational State of),91469.71
2019,Export,Brazil,24983809.26
2019,Export,Bulgaria,102081.28
2019,Export,Burkina Faso,4075496.62
2019,Export,Burundi,42.66
2019,Export,Cabo Verde,287217.56
2019,Export,Canada,1598753.83
2019,Export,Central African Rep.,70007674.12
2019,Export,Chad,110929142.32
2019,Export,China,750774497.19
2019,Export,"China, Hong Kong SAR",7716.02
2019,Export,Colombia,114774.0
2019,Export,Comoros,28990.23
2019,Export,Congo,29571252.43
2019,Export,Croatia,685941.51
2019,Export,Cyprus,568513.78
2019,Export,Czechia,853.24
2019,Export,Côte d'Ivoire,4565356.82
2019,Export,Dem. People's Rep. of Korea,19321.73
2019,Export,Dem. Rep. of the Congo,4777453.48
2019,Export,Denmark,497351.48
2019,Export,Djibouti,117.97
2019,Export,Dominica,28472.29
2019,Export,Dominican Rep.,1181853.44
2019,Export,Ecuador,559.68
2019,Export,Egypt,1803757.04
2019,Export,Equatorial Guinea,16284792.87
2019,Export,Estonia,37338.94
2019,Export,Ethiopia,18207.32
2019,Export,Finland,679946.63
2019,Export,France,127339718.923
2019,Export,Gabon,39683794.4
2019,Export,Georgia,23425.74
2019,Export,Germany,48000415.8
2019,Export,Ghana,3149341.39
2019,Export,Greece,2271338.94
2019,Export,Guatemala,42101.55
2019,Export,Guinea,278309.47
2019,Export,Honduras,20645.03
2019,Export,Hungary,2608.44
2019,Export,India,450116508.09
2019,Export,Indonesia,55852966.54
2019,Export,Iraq,46605.43
2019,Export,Ireland,9144583.06
2019,Export,Israel,2732.09
2019,Export,Italy,497093823.61
2019,Export,Japan,25966499.23
2019,Export,Jordan,6190514.37
2019,Export,Kenya,329655.85
2019,Export,Kuwait,78240.19
2019,Export,Lebanon,1853956.46
2019,Export,Libya,73620.9
2019,Export,Luxembourg,5235.16
2019,Export,Malaysia,104307694.45
2019,Export,Mali,588664.02
2019,Export,Malta,338668.91
2019,Export,Mauritania,636735.84
2019,Export,Mauritius,2326193.74
2019,Export,Mexico,5061233.48
2019,Export,Morocco,1873839.51
2019,Export,Mozambique,53275.69
2019,Export,Namibia,267415.42
2019,Export,Netherlands,524993123.94
2019,Export,New Zealand,24398.8
2019,Export,Nicaragua,708083.7
2019,Export,Niger,20354.06
2019,Export,Nigeria,43283577.34
2019,Export,Norway,35473.46
2019,Export,Oman,99085.28
2019,Export,"Other Asia, nes",26154739.1
2019,Export,Pakistan,682653.81
2019,Export,Panama,19448.8
2019,Export,Philippines,49964.89
2019,Export,Poland,163396.81
2019,Export,Portugal,65726141.67
2019,Export,Qatar,153182.24
2019,Export,Rep. of Korea,441200.1
2019,Export,Romania,1867179.35
2019,Export,Russian Federation,469398.07
2019,Export,Rwanda,31356.28
2019,Export,Saint Helena,76.79
2019,Export,Saint Vincent and the Grenadines,49573.91
2019,Export,Saudi Arabia,3049129.74
2019,Export,Senegal,25824505.56
2019,Export,Sierra Leone,6322.64
2019,Export,Singapore,22794443.0
2019,Export,Slovenia,665499.62
2019,Export,South Africa,3442185.38
2019,Export,Spain,287322625.13
2019,Export,Sri Lanka,47195.66
2019,Export,Sudan,1801084.48
2019,Export,Sweden,881619.26
2019,Export,Switzerland,78469.15
2019,Export,Tajikistan,13191.23
2019,Export,Thailand,1230748.15
2019,Export,Togo,1168596.16
2019,Export,Tunisia,1378065.63
2019,Export,Turks and Caicos Isds,136771.72
2019,Export,Türkiye,18605809.06
2019,Export,Uganda,79737.16
2019,Export,United Arab Emirates,7989926.89
2019,Export,United Kingdom,40778961.53
2019,Export,United States,239250776.82
2019,Export,Vietnam,91962105.55
2019,Export,Yemen,1916277.07
2019,Export,Zambia,136492.8
2019,Import,Afghanistan,1353.3
2019,Import,Albania,160320.54
2019,Import,Algeria,18109051.71
2019,Import,American Samoa,1294.01
2019,Import,Andorra,10293.95
2019,Import,Angola,1525434.36
2019,Import,Anguilla,3313.93
2019,Import,Antarctica,944.79
2019,Import,Antigua and Barbuda,4951.88
2019,Import,"Areas, nes",3055201.71
2019,Import,Argentina,62812911.51
2019,Import,Armenia,125816.75
2019,Import,Aruba,1174.07
2019,Import,Australia,3154040.0
2019,Import,Austria,10272179.28
2019,Import,Azerbaijan,93.86
2019,Import,Bahamas,88924.0
2019,Import,Bahrain,7843.32
2019,Import,Bangladesh,748872.83
2019,Import,Barbados,872.73
2019,Import,Belgium,375391766.29
2019,Import,Benin,1145480.17
2019,Import,Bermuda,3.87
2019,Import,Bhutan,8.17
2019,Import,Bolivia (Plurinational State of),119779.55
2019,Import,Bonaire,71.15
2019,Import,Bosnia Herzegovina,265154.37
2019,Import,Botswana,25991.68
2019,Import,Bouvet Island,5992.79
2019,Import,Brazil,55790699.79
2019,Import,Brunei Darussalam,197.04
2019,Import,Bulgaria,1955302.72
2019,Import,Burkina Faso,29204.48
2019,Import,Burundi,65.2
2019,Import,Cambodia,396225.92
2019,Import,Canada,71181933.519
2019,Import,Central African Rep.,81603.56
2019,Import,Chad,3591620.32
2019,Import,Chile,2124623.48
2019,Import,China,1060116318.314
2019,Import,"China, Hong Kong SAR",10092419.86
2019,Import,"China, Macao SAR",9819.07
2019,Import,Cocos Isds,6235.3
2019,Import,Colombia,1891662.63
2019,Import,Comoros,377.84
2019,Import,Congo,25839754.51
2019,Import,Cook Isds,4432.05
2019,Import,Costa Rica,199932.64
2019,Import,Croatia,242918.02
2019,Import,Cuba,48.06
2019,Import,Curaçao,3494.43
2019,Import,Cyprus,171178.4
2019,Import,Czechia,7173557.03
2019,Import,Côte d'Ivoire,90691622.19
2019,Import,Dem. People's Rep. of Korea,295605.81
2019,Import,Dem. Rep. of the Congo,102023.31
2019,Import,Denmark,8076150.809
2019,Import,Djibouti,11182.12
2019,Import,Dominican Rep.,5384.85
2019,Import,Ecuador,37632.57
2019,Import,Egypt,74049058.35
2019,Import,El Salvador,4333.64
2019,Import,Equatorial Guinea,38354910.06
2019,Import,Eritrea,4296.8
2019,Import,Estonia,6161750.959
2019,Import,Eswatini,980730.03
2019,Import,Ethiopia,200482.35
2019,Import,Finland,18820097.74
2019,Import,France,528246198.316
2019,Import,Gabon,22833500.04
2019,Import,Gambia,260.24
2019,Import,Georgia,117586.94
2019,Import,Germany,172043027.829
2019,Import,Ghana,3088869.269
2019,Import,Gibraltar,1675.27
2019,Import,Greece,36361318.99
2019,Import,Greenland,31437.04
2019,Import,Grenada,25600.23
2019,Import,Guatemala,1747493.64
2019,Import,Guinea,41791358.02
2019,Import,Guinea-Bissau,792850.65
2019,Import,Honduras,6416.11
2019,Import,Hungary,13472245.89
2019,Import,Iceland,103630.84
2019,Import,India,211522669.599
2019,Import,Indonesia,23276477.81
2019,Import,Iran,1214006.81
2019,Import,Iraq,304007.65
2019,Import,Ireland,20449620.83
2019,Import,Israel,7628980.47
2019,Import,Italy,148835126.71
2019,Import,Jamaica,3241080.2
2019,Import,Japan,116192827.959
2019,Import,Jordan,1960765.23
2019,Import,Kenya,208709.97
2019,Import,Kuwait,3312193.36
2019,Import,Lao People's Dem. Rep.,26956.13
2019,Import,Latvia,126893.76
2019,Import,Lebanon,7711849.21
2019,Import,Liberia,8777152.78
2019,Import,Libya,35232.59
2019,Import,Lithuania,3280755.93
2019,Import,Luxembourg,1137614.78
2019,Import,Madagascar,37019.72
2019,Import,Malawi,24.57
2019,Import,Malaysia,36092388.613
2019,Import,Mali,104427.58
2019,Import,Malta,6298739.47
2019,Import,Marshall Isds,1486693.25
2019,Import,Mauritania,96539557.74
2019,Import,Mauritius,2776308.64
2019,Import,Mexico,14014037.86
2019,Import,Montserrat,226.49
2019,Import,Morocco,78068947.71
2019,Import,Mozambique,196189.15
2019,Import,Myanmar,50958400.3
2019,Import,Namibia,8102934.24
2019,Import,Naoero,953.81
2019,Import,Netherlands,227784189.22
2019,Import,New Zealand,14319759.94
2019,Import,Nicaragua,1547.67
2019,Import,Niger,6513.97
2019,Import,Nigeria,412142899.96
2019,Import,North Macedonia,29290.75
2019,Import,Norway,14721687.62
2019,Import,Oman,3838112.63
2019,Import,"Other Asia, nes",39986954.93
2019,Import,"Other Europe, nes",4732.16
2019,Import,Pakistan,16177457.8
2019,Import,Panama,31146.47
2019,Import,Paraguay,202740.43
2019,Import,Peru,9976202.31
2019,Import,Philippines,3004329.78
2019,Import,Poland,22410473.73
2019,Import,Portugal,62303954.32
2019,Import,Qatar,4039858.46
2019,Import,Rep. of Korea,103935630.946
2019,Import,Rep. of Moldova,98655.34
2019,Import,Romania,7342199.81
2019,Import,Russian Federation,144396554.9
2019,Import,Rwanda,11881.5
2019,Import,Saint Barthélemy,24917105.96
2019,Import,Saint Vincent and the Grenadines,5770717.23
2019,Import,San Marino,48602.63
2019,Import,Sao Tome and Principe,486.4
2019,Import,Saudi Arabia,29051236.32
2019,Import,Senegal,23142447.41
2019,Import,Serbia,2726573.86
2019,Import,Seychelles,47618.81
2019,Import,Sierra Leone,1777947.23
2019,Import,Singapore,19500070.07
2019,Import,Slovakia,1585822.65
2019,Import,Slovenia,3865542.12
2019,Import,Somalia,7052.31
2019,Import,South Africa,74566602.582
2019,Import,Spain,173398295.738
2019,Import,Sri Lanka,366877.59
2019,Import,Sudan,51.2
2019,Import,Suriname,500.97
2019,Import,Sweden,14583319.8
2019,Import,Switzerland,46994812.52
2019,Import,Syria,853.34
2019,Import,Thailand,314949370.51
2019,Import,Timor-Leste,5750.74
2019,Import,Togo,429196428.29
2019,Import,Tokelau,23842.65
2019,Import,Trinidad and Tobago,27701.96
2019,Import,Tunisia,30280892.08
2019,Import,Turks and Caicos Isds,758993.05
2019,Import,Türkiye,204034340.236
2019,Import,Uganda,28373.56
2019,Import,Ukraine,68151675.55
2019,Import,United Arab Emirates,73033782.11
2019,Import,United Kingdom,91455908.459
2019,Import,United Rep. of Tanzania,157346.2
2019,Import,United States,169471037.661
2019,Import,United States Minor Outlying Islands,66987.9
2019,Import,Uruguay,7491474.73
2019,Import,Vanuatu,959322.1
2019,Import,Venezuela,15694.97
2019,Import,Vietnam,31994372.8
2019,Import,Yemen,623.24
2019,Import,Zambia,1498.39
2019,Import,Zimbabwe,26972.56
2020,Export,Afghanistan,196622.39
2020,Export,Albania,500465.0
2020,Export,Algeria,6513518.89
2020,Export,Angola,2074661.6
2020,Export,Armenia,22918.11
2020,Export,Australia,863055.58
2020,Export,Austria,1257.48
2020,Export,Bangladesh,124054971.55
2020,Export,Belgium,107039320.1
2020,Export,Belize,48187.78
2020,Export,Benin,1113944.65
2020,Export,Bolivia (Plurinational State of),16993.68
2020,Export,Brazil,5684627.81
2020,Export,Brunei Darussalam,121.98
2020,Export,Bulgaria,4128376.39
2020,Export,Burkina Faso,831515.38
2020,Export,Burundi,77053.06
2020,Export,Cabo Verde,178975.11
2020,Export,Canada,101442738.25
2020,Export,Central African Rep.,36058375.81
2020,Export,Chad,117487834.71
2020,Export,Chile,18826.16
2020,Export,China,680845679.42
2020,Export,"China, Hong Kong SAR",805.13
2020,Export,Colombia,170104.19
2020,Export,Comoros,30709.58
2020,Export,Congo,25258314.1
2020,Export,Croatia,362616.87
2020,Export,Cuba,24984.32
2020,Export,Cyprus,57592.33
2020,Export,Czechia,465281.8
2020,Export,Côte d'Ivoire,1279192.43
2020,Export,Dem. People's Rep. of Korea,25516.85
2020,Export,Dem. Rep. of the Congo,2919944.87
2020,Export,Denmark,236324.65
2020,Export,Dominica,80196.72
2020,Export,Dominican Rep.,817013.14
2020,Export,Egypt,1488828.41
2020,Export,Equatorial Guinea,13685414.8
2020,Export,Eritrea,33631.24
2020,Export,Estonia,48317.48
2020,Export,Finland,484633.8
2020,Export,Fr. South Antarctic Terr.,499.37
2020,Export,France,118535631.96
2020,Export,Gabon,38276682.91
2020,Export,Gambia,87836.09
2020,Export,Georgia,132281.82
2020,Export,Germany,38627541.34
2020,Export,Ghana,1269401.4
2020,Export,Greece,1294231.91
2020,Export,Guinea,387047.53
2020,Export,Hungary,6631.67
2020,Export,India,127398511.03
2020,Export,Indonesia,54480683.91
2020,Export,Iraq,23391.07
2020,Export,Ireland,3119465.48
2020,Export,Israel,57.3
2020,Export,Italy,316080756.29
2020,Export,Japan,2468370.23
2020,Export,Jordan,175269.11
2020,Export,Kenya,674047.23
2020,Export,Kuwait,25006554.87
2020,Export,Lebanon,487756.09
2020,Export,Liberia,56972.71
2020,Export,Libya,127703.04
2020,Export,Lithuania,193957.29
2020,Export,Luxembourg,217.84
2020,Export,Madagascar,312366.98
2020,Export,Malaysia,133946598.15
